User ID,Concert Visits,Friends Count
6103,3387,19
1292,7512,19
2465,5262,19
330,3012,19
5137,3012,19
2776,3387,19
1542,2262,19
5437,3012,19
1957,6762,19
880,2262,19
4968,10137,19
926,4887,19
3415,4137,19
4261,4887,19
2340,3012,19
1743,4137,19
2059,1887,19
200,5637,19
1428,4887,19
8117,7512,19
674,2637,19
3369,3012,19
4795,3012,19
6124,1887,19
3171,3012,19
1902,1887,19
3907,1887,19
5044,2262,19
5614,3762,19
3909,5637,19
3910,4137,19
704,5637,19
5115,1887,19
86,2262,19
1016,1887,19
7206,2637,19
1686,2262,19
3900,3762,19
1008,2262,18
3833,4512,18
4146,2262,18
3465,1887,18
1432,6762,18
3852,4512,18
4122,5262,18
6403,3012,18
1249,1887,18
4136,3012,18
3348,2262,18
5196,4512,18
2710,4137,18
7212,5262,18
7667,6762,18
2276,2637,18
3044,13512,18
7388,2637,18
3920,4512,18
973,2637,18
3916,6012,18
7062,4887,18
187,3762,18
161,2262,18
3074,2262,18
2091,2637,18
596,2637,18
5130,2637,18
510,1887,18
5562,2637,18
509,2262,18
32,3762,18
8189,3387,18
29,4137,18
2113,2637,18
5062,1887,18
169,4887,18
3931,8637,18
2653,6012,18
944,4512,18
3945,4512,18
6639,3012,18
948,3762,18
7741,4887,18
27,9387,18
3400,2262,18
5103,5637,18
5100,3012,18
4021,3012,18
7361,1887,18
3893,2262,18
3880,7137,18
1004,4512,18
3018,1887,18
6042,2262,18
1996,8262,18
2698,2262,18
4991,3387,18
3872,5637,18
3873,1887,18
6632,2262,18
4062,9012,18
494,8637,18
5647,2637,18
642,13512,18
5167,4137,18
3426,1887,18
2068,2262,18
5012,5637,18
639,3762,18
6275,1887,18
991,11262,18
2033,2637,18
7360,3387,18
2051,6387,18
2052,2637,18
5028,1887,18
4041,5262,18
3047,5262,18
5616,6012,18
622,5637,18
154,7512,18
3083,3012,18
7007,1887,18
3818,4887,18
2827,2262,18
2436,6762,18
7256,1887,18
5863,7887,18
5740,2637,18
2449,3762,18
6495,2637,18
5276,2637,18
1741,2262,18
1721,4887,18
2455,2637,18
1536,1887,18
4474,4887,18
8212,3762,18
2462,4512,18
1544,2637,18
5755,5262,18
769,1887,18
4396,3762,18
4385,3012,18
7255,4137,18
5697,3762,18
6719,1887,18
5241,6012,18
749,3387,18
750,7887,18
4872,2637,18
399,5262,18
3714,3387,18
1198,3387,18
5242,2637,18
1190,3387,18
3695,3387,18
7925,2262,18
387,8262,18
8225,5262,18
7783,5262,18
4805,4137,18
2561,3012,18
1637,12762,18
5810,7512,18
3529,3387,18
3587,3012,18
1118,1887,18
7797,3012,18
1643,2637,18
4613,7137,18
7508,10887,18
2931,6762,18
817,5262,18
3194,3762,18
4634,4137,18
5796,3762,18
2553,3387,18
5789,1887,18
4720,4887,18
283,3387,18
7981,3762,18
78,3387,18
4551,3762,18
1705,1887,18
7866,2637,18
3627,1887,18
4797,6387,18
6807,3762,18
85,1887,18
3520,9012,18
2784,2262,18
1691,2262,18
1143,3387,18
2490,4137,18
3211,2637,18
8214,1887,18
307,2637,18
840,3762,18
6620,3012,18
2431,2637,18
3087,1887,18
2842,2262,18
7828,1887,18
2610,7137,18
4944,1887,18
7937,1887,18
4211,6762,18
6623,5637,18
7334,5262,18
4216,2262,18
4303,2262,18
5222,4137,18
3792,2262,18
2608,4512,18
4220,9762,18
7644,2637,18
5916,2262,18
1862,7137,18
892,2262,18
1230,3012,18
7830,2262,18
3483,6387,18
1478,3387,18
6724,8637,18
123,2637,18
3809,4887,18
7237,2637,18
2370,7887,18
437,2637,18
1447,1887,18
7211,1887,18
1494,6762,18
6872,6762,18
2745,4887,18
4263,6387,18
5908,8637,18
692,4512,18
3752,6012,18
6417,1887,18
2603,3387,18
403,3762,18
1841,3387,18
6735,4887,18
7637,2262,18
883,2262,18
1835,3012,18
5303,4137,17
1245,5262,17
2297,4512,17
7759,4137,17
1067,7512,17
8056,1887,17
1127,2637,17
6978,6387,17
3921,9762,17
6801,3762,17
6802,3762,17
2502,3012,17
2500,2262,17
5571,2637,17
7758,8262,17
1203,2262,17
5573,1887,17
275,6012,17
3466,3387,17
1089,1887,17
1094,6387,17
2158,1887,17
1097,6387,17
6628,2637,17
2313,9762,17
7229,1887,17
2955,6762,17
6733,2262,17
3944,4512,17
2622,4137,17
183,3012,17
521,2262,17
5579,5262,17
3574,4137,17
3933,6012,17
2535,2262,17
2180,4887,17
2527,1887,17
2525,8637,17
6407,1887,17
2958,3387,17
2570,1887,17
3654,3012,17
2198,2262,17
8053,1887,17
7932,2262,17
8203,4512,17
2221,5637,17
354,8262,17
2644,2262,17
6488,4137,17
3814,2262,17
2589,1887,17
2368,5262,17
5260,3387,17
3418,3012,17
1179,7137,17
6865,2637,17
2415,1887,17
1195,2637,17
992,1887,17
207,1887,17
2398,2262,17
3710,3387,17
5487,5262,17
5535,1887,17
5550,3762,17
2255,6762,17
405,4512,17
5544,9762,17
7263,7137,17
5185,3387,17
2972,1887,17
2930,4137,17
6408,3012,17
3840,6012,17
2341,5637,17
7370,4512,17
5194,2637,17
3904,4887,17
5431,7887,17
3013,1887,17
5177,2637,17
3656,2262,17
2477,7137,17
425,11262,17
3861,2262,17
6512,7512,17
6631,6012,17
3895,6012,17
7268,3387,17
3776,4512,17
3445,4887,17
1160,1887,17
335,5262,17
421,1887,17
1288,1887,17
339,2262,17
824,2637,17
2085,7512,17
2893,2637,17
110,4887,17
7683,3012,17
4253,1887,17
1893,6387,17
5932,8262,17
4930,2637,17
882,2262,17
2735,2637,17
7652,2637,17
5925,5262,17
4916,1887,17
4351,9762,17
3094,7887,17
1853,4137,17
4316,3012,17
1830,6762,17
1826,4137,17
4886,5262,17
1824,4512,17
3287,4512,17
1816,6012,17
4237,2262,17
7692,2637,17
688,7887,17
1927,3762,17
6059,2262,17
7901,4137,17
2862,7887,17
3357,5262,17
6029,4512,17
4979,7137,17
37,1887,17
1981,2262,17
6022,5637,17
1978,1887,17
6021,7512,17
4974,4887,17
3076,10512,17
4134,1887,17
2854,3762,17
4179,4887,17
1443,3012,17
1445,3012,17
5973,4137,17
1514,1887,17
1790,6387,17
907,7887,17
7978,8262,17
8257,5262,17
4801,3762,17
852,6012,17
5764,4137,17
1689,2262,17
6746,4512,17
4783,2262,17
1580,6012,17
4754,4512,17
7176,6012,17
4848,2637,17
1652,6387,17
4599,3387,17
4746,2637,17
4608,4512,17
7516,3387,17
8129,2637,17
4658,9012,17
7458,3762,17
3181,4512,17
4807,5637,17
3228,1887,17
66,4887,17
7435,1887,17
1785,1887,17
4847,3387,17
759,1887,17
4364,7512,17
4376,4137,17
1524,5262,17
761,4512,17
5870,6762,17
5868,6012,17
1770,4137,17
770,3387,17
5867,5637,17
1754,7137,17
4448,1887,17
3250,1887,17
1738,4137,17
3162,3762,17
2823,4887,17
4481,3387,17
906,5637,17
727,2262,17
1413,2262,17
580,2262,17
7909,2262,17
5016,3012,17
6646,2637,17
6102,3762,17
4025,1887,17
929,3762,17
3175,2262,17
2087,2262,17
155,3012,17
1410,3387,17
6128,3762,17
7389,4137,17
575,1887,17
1400,6387,17
5052,3762,17
7050,2637,17
2114,3012,17
5063,8637,17
3380,2262,17
170,1887,17
6643,4137,17
1342,2262,17
946,2637,17
8098,5262,17
1333,1887,17
2892,2637,17
5631,2637,17
2560,3762,17
1402,5262,17
2021,2637,17
1086,3012,17
4057,2262,17
499,5637,16
7236,1887,16
6716,1887,16
4472,4137,16
5054,3387,16
4449,7137,16
7572,7137,16
2450,2637,16
4475,3012,16
5861,1887,16
5275,1887,16
7578,4512,16
2445,1887,16
7429,3012,16
2635,3387,16
1056,4887,16
6687,3762,16
781,1887,16
95,4512,16
6931,3762,16
4815,4887,16
3515,2262,16
7272,7137,16
3244,9762,16
1722,4887,16
7731,1887,16
4992,3762,16
1554,1887,16
971,1887,16
6300,1887,16
1168,7887,16
3271,1887,16
1035,3012,16
3912,4512,16
1990,3012,16
386,2637,16
5609,2637,16
7607,2637,16
4980,3762,16
1010,8637,16
6750,1887,16
6853,3387,16
1301,11262,16
6843,6012,16
5048,2262,16
6742,8637,16
514,3762,16
2106,4887,16
7329,4137,16
1769,4512,16
4394,8637,16
1766,3762,16
2989,3387,16
8276,1887,16
351,3387,16
1762,2637,16
2983,3762,16
7257,7137,16
943,3762,16
4516,4137,16
1520,5637,16
3570,4137,16
7294,5262,16
1592,5637,16
1646,4887,16
253,2262,16
1645,4137,16
7291,6387,16
1112,1887,16
6587,3012,16
5655,3012,16
7806,3762,16
1640,1887,16
3573,1887,16
3198,9012,16
1632,3387,16
1077,8637,16
5380,6762,16
7287,10137,16
7502,2637,16
1104,3012,16
3191,5262,16
5081,1887,16
3558,2262,16
5787,2637,16
3973,2262,16
3182,2262,16
5418,2637,16
6065,2262,16
4682,10137,16
2524,7512,16
3985,2262,16
313,3012,16
3946,6762,16
7547,2262,16
3938,3387,16
3939,2262,16
5765,2637,16
7437,6387,16
4535,4512,16
5073,6012,16
4771,1887,16
3210,12762,16
8077,12387,16
5818,3012,16
5313,2262,16
5594,2637,16
5315,2637,16
2956,6387,16
3208,3012,16
1071,4887,16
4562,2262,16
1661,6387,16
8125,1887,16
4592,4512,16
8019,4887,16
3595,2637,16
1125,1887,16
5427,9762,16
959,2262,16
6784,2637,16
3948,1887,16
1034,4512,16
6167,10887,16
4937,3012,16
4034,3387,16
2038,3012,16
921,3762,16
16,4887,16
695,2637,16
4951,1887,16
12,6387,16
2721,6762,16
3808,7137,16
1007,5262,16
6627,5262,16
699,2262,16
7757,4137,16
1390,10887,16
1284,5262,16
3085,2637,16
7678,2262,16
7727,2637,16
6768,2262,16
3476,1887,16
707,2637,16
1463,6387,16
6358,6012,16
3052,2262,16
2344,1887,16
886,1887,16
2346,1887,16
6420,1887,16
686,1887,16
5159,3387,16
5984,6012,16
673,3387,16
6282,1887,16
6772,6387,16
6016,3387,16
4111,4137,16
2629,4887,16
3452,1887,16
6391,2262,16
5633,1887,16
5011,3012,16
6659,2637,16
1,3012,16
6899,6012,16
3836,3387,16
2024,2637,16
6009,1887,16
42,2637,16
7826,6762,16
2300,1887,16
15,1887,16
502,2637,16
7345,1887,16
3338,5262,16
2715,1887,16
3826,6762,16
3422,2262,16
1236,2262,16
717,3012,16
6869,3762,16
5490,4512,16
7198,6387,16
1508,2637,16
751,5262,16
413,7512,16
7642,2262,16
3763,1887,16
5615,2262,16
1842,7137,16
5491,1887,16
5229,3012,16
1207,1887,16
1488,7887,16
1833,7512,16
479,3012,16
1808,5262,16
2269,5262,16
7899,3012,16
5703,1887,16
3104,6012,16
6114,1887,16
3725,2262,16
5235,6387,16
2270,1887,16
6115,5262,16
3711,7512,16
2875,1887,16
2089,2637,16
1798,3762,16
2401,2637,16
5559,12012,16
6876,3012,16
4086,5637,16
3486,1887,16
1867,1887,16
3275,3387,16
7377,3762,16
617,4512,16
1801,1887,16
4082,5262,16
619,3012,16
1793,2637,16
2874,6762,16
3189,1887,15
2997,6387,15
19,2262,15
55,5262,15
3273,3387,15
2703,1887,15
25,3762,15
180,3012,15
6732,5262,15
3278,2262,15
3371,3762,15
2954,4512,15
39,12387,15
6617,10137,15
2924,5262,15
3534,2262,15
2588,3012,15
6609,3762,15
3337,6762,15
71,1887,15
2581,2637,15
2685,1887,15
3034,5637,15
3387,6762,15
3390,1887,15
2897,3012,15
2585,3012,15
2579,2637,15
7982,2637,15
193,4137,15
2821,2262,15
3003,1887,15
2962,3387,15
7914,7887,15
2614,1887,15
3253,1887,15
2961,2637,15
7829,3762,15
7815,3387,15
3488,2262,15
106,1887,15
6672,2637,15
6661,2637,15
7874,9762,15
3202,4512,15
3464,3012,15
3333,2637,15
3199,4887,15
2912,3012,15
7891,3387,15
5415,3387,15
2559,8637,15
7587,3762,15
4456,2262,15
1723,2637,15
4487,7512,15
5842,2262,15
4492,2262,15
4493,1887,15
7549,4137,15
7159,2637,15
1694,3012,15
7164,6387,15
7539,1887,15
7166,3762,15
7533,1887,15
7172,6387,15
4579,3762,15
1654,4137,15
1650,6387,15
807,4137,15
5799,3387,15
7506,6762,15
7488,7512,15
4672,1887,15
7485,2637,15
8137,2262,15
4702,13887,15
4749,1887,15
831,3012,15
7177,2262,15
8142,7512,15
1751,3762,15
7589,2262,15
850,5637,15
764,6387,15
4065,2637,15
6044,4137,15
7729,4887,15
1982,3012,15
662,3012,15
6010,2637,15
4154,11262,15
675,1887,15
4158,1887,15
682,9762,15
4166,1887,15
4174,2262,15
5991,7887,15
4187,2262,15
4208,6012,15
1912,1887,15
1907,7887,15
1899,10137,15
5930,2637,15
7664,1887,15
721,1887,15
1861,4137,15
1847,3762,15
1821,3762,15
7132,3387,15
1803,8262,15
5887,5262,15
1792,6012,15
1787,5637,15
4790,2637,15
5760,6762,15
8101,1887,15
5075,3762,15
7380,2637,15
7379,3762,15
7375,2637,15
958,2637,15
1312,4137,15
5578,2637,15
5552,6762,15
7358,4887,15
5156,3762,15
5183,1887,15
5189,6387,15
5193,4887,15
5201,2262,15
1013,2262,15
1235,1887,15
1234,1887,15
1018,4887,15
5509,2637,15
1194,1887,15
5249,2262,15
5481,5637,15
8209,3387,15
1171,2262,15
7259,4512,15
5287,4512,15
7320,5637,15
1075,2637,15
5425,1887,15
1091,2637,15
7381,4887,15
5065,1887,15
5752,9012,15
1348,1887,15
7425,5262,15
1533,4137,15
5738,1887,15
5729,3762,15
1509,9012,15
7410,1887,15
4909,3012,15
5694,2637,15
879,1887,15
4921,3762,15
4938,1887,15
888,6012,15
4946,4137,15
4959,5262,15
897,2262,15
898,5637,15
4963,1887,15
4965,5262,15
1430,1887,15
4987,1887,15
5005,4887,15
8253,3387,15
1392,1887,15
5624,2262,15
5036,4137,15
1369,3762,15
5613,1887,15
1364,6387,15
8190,3012,15
6069,3012,15
4357,5262,15
636,2637,15
2138,5262,15
6410,4887,15
2322,3762,15
450,7137,15
2314,5637,15
3823,6762,15
3824,4887,15
3825,1887,15
3827,6387,15
8063,5637,15
2290,6012,15
8071,2262,15
8074,5637,15
2277,3762,15
6342,4512,15
6930,2262,15
2246,2637,15
2231,4512,15
3886,2637,15
6972,3012,15
2224,3012,15
7750,2262,15
3940,3387,15
3962,3012,15
3963,2637,15
2147,6012,15
3781,1887,15
424,1887,15
3777,6012,15
3676,3387,15
6602,4137,15
3555,3762,15
2538,1887,15
254,2637,15
6586,2262,15
267,6387,15
2496,4137,15
3632,1887,15
2479,2262,15
7784,3012,15
3669,3012,15
345,2262,15
3773,8262,15
356,6762,15
6832,1887,15
6484,3387,15
7781,3012,15
8039,2637,15
3716,2262,15
7770,1887,15
400,3387,15
2375,4512,15
6874,2262,15
6875,10887,15
2144,2262,15
2016,2262,15
6207,1887,15
595,4512,15
6120,2637,15
6141,1887,15
2122,2637,15
6204,2637,15
6100,3387,15
7737,8637,15
4045,5262,15
2118,1887,15
584,3387,15
4036,7137,15
4029,4512,15
7065,4137,15
562,3012,15
4054,1887,15
2108,5262,15
2128,2637,15
3022,1887,14
7776,4137,14
5608,2637,14
4164,1887,14
3709,2262,14
5596,2637,14
5112,1887,14
3033,7137,14
3368,9012,14
3694,2637,14
3686,6012,14
7378,3012,14
6619,2637,14
7738,6012,14
5046,2262,14
7916,6012,14
6645,1887,14
4209,2262,14
4190,6762,14
4976,1887,14
4978,2262,14
4982,3387,14
4985,3762,14
3766,3012,14
6727,4887,14
3064,2262,14
3760,1887,14
4183,10137,14
7768,4137,14
5021,2637,14
5026,3012,14
5622,3012,14
5031,4512,14
4043,3012,14
3723,6762,14
5037,1887,14
6014,3762,14
4144,1887,14
5295,3387,14
4077,2637,14
5463,5637,14
3576,1887,14
3575,8262,14
7265,1887,14
7327,9762,14
5289,1887,14
2965,7512,14
7324,3762,14
6594,6387,14
7364,3012,14
5305,6387,14
5429,2637,14
7304,5262,14
5341,1887,14
6597,2262,14
7091,12762,14
7289,4512,14
7274,3012,14
7936,2262,14
2991,1887,14
4050,1887,14
3586,3762,14
7735,4137,14
3672,3387,14
7356,3387,14
3347,3762,14
5164,10137,14
5546,3387,14
5178,2637,14
3668,5637,14
5184,8637,14
4121,6012,14
6500,3387,14
6517,4887,14
7343,1887,14
3351,6762,14
4117,4512,14
3616,4137,14
5531,3387,14
6605,3387,14
2999,2637,14
7243,2637,14
4960,1887,14
3793,2637,14
7761,1887,14
3890,5637,14
5912,9387,14
7864,4512,14
4514,2637,14
4515,7137,14
3915,4137,14
3908,1887,14
4527,1887,14
3899,1887,14
3410,1887,14
6706,1887,14
6986,1887,14
4555,3387,14
3889,2637,14
4320,3762,14
6711,7512,14
7638,2637,14
5806,2637,14
4307,1887,14
4601,3762,14
6277,5262,14
4498,1887,14
4329,1887,14
7208,1887,14
4467,2637,14
3388,1887,14
3544,12012,14
6640,1887,14
7601,2262,14
3982,6762,14
4347,1887,14
4341,1887,14
4425,2262,14
7624,2262,14
4471,2637,14
6701,5262,14
4473,3012,14
5849,2262,14
3247,4137,14
7743,9762,14
4482,1887,14
4485,2262,14
6994,6762,14
6987,10512,14
7859,7137,14
6292,1887,14
6713,11637,14
3428,5262,14
4896,2262,14
5947,3762,14
4256,9387,14
4851,3387,14
7194,3762,14
4869,5637,14
5953,2262,14
4874,5262,14
4876,8262,14
3821,7137,14
7404,6762,14
7499,6012,14
4902,4887,14
5956,8262,14
3319,3012,14
3804,5637,14
3092,3012,14
3089,1887,14
7204,3387,14
7816,2637,14
7016,1887,14
3460,1887,14
5939,6387,14
7426,3012,14
5748,1887,14
4661,2262,14
4670,5262,14
6325,3387,14
7825,2262,14
7482,1887,14
4680,1887,14
7831,2637,14
5917,6387,14
7460,9012,14
5784,2637,14
7646,4887,14
6379,1887,14
7451,6387,14
3846,3387,14
6077,6012,14
4793,8262,14
7043,2637,14
4819,2262,14
5931,5637,14
3844,1887,14
3370,2637,14
873,6012,14
2168,2262,14
1320,2637,14
8297,1887,14
8055,3387,14
902,3012,14
2877,13512,14
423,6762,14
259,3387,14
2331,6762,14
1419,2637,14
8099,9012,14
1829,6012,14
2324,2262,14
1246,6012,14
1163,2262,14
7974,1887,14
1192,4512,14
1882,1887,14
2575,9387,14
8089,4512,14
714,11637,14
876,2637,14
8120,1887,14
2376,7512,14
997,7137,14
8005,2637,14
1692,2262,14
2014,3012,14
8045,2262,14
1584,2262,14
813,2262,14
2349,2262,14
1060,6387,14
1044,1887,14
789,1887,14
1845,2637,14
2569,2637,14
1299,4137,14
1753,2637,14
1850,4512,14
2057,1887,14
2077,4512,14
2082,2262,14
1441,3387,14
1747,3762,14
8278,4137,14
2860,2637,14
875,1887,14
8172,4137,14
120,2262,14
358,2637,14
2107,2637,14
2115,6387,14
1545,1887,14
2473,6387,14
1740,1887,14
2126,3387,14
8288,7512,14
1858,5262,14
2362,7512,14
2055,4887,14
613,7137,14
2824,3762,14
474,1887,14
75,2637,14
1943,4137,14
2179,5637,14
142,6387,14
860,3012,14
1656,7512,14
2584,2262,14
176,5637,14
2516,5637,14
188,3012,14
1639,4137,14
1638,1887,14
8255,6012,14
26,7512,14
2641,8262,14
2640,4887,14
2785,4887,14
2249,1887,14
685,3012,14
227,6012,14
2740,4137,14
2509,1887,14
8134,2637,14
325,2637,14
8048,10137,14
8008,2637,14
8072,3012,14
972,1887,14
178,3387,14
1628,7887,14
849,3012,14
531,3387,14
648,3387,14
1979,7512,14
2288,6387,14
337,2637,14
2834,3387,14
8066,1887,14
220,3762,14
1897,5637,14
1800,3762,14
827,3387,14
1664,6012,14
952,5637,14
1338,2262,14
2796,4887,14
911,2262,14
8083,3762,14
1375,7137,14
1332,5262,14
302,3012,14
2923,2262,14
1135,1887,14
1134,6012,14
2211,1887,14
1774,7512,14
1487,3012,14
2289,6387,14
2803,6012,14
2772,1887,14
2749,1887,13
1297,5262,13
3603,3762,13
3771,2262,13
6281,6762,13
113,2637,13
2363,2262,13
1291,8262,13
6785,2262,13
3775,2637,13
266,6762,13
2602,1887,13
4116,2637,13
1283,4137,13
8196,4137,13
1968,3762,13
6575,10137,13
1343,2262,13
2771,3762,13
7383,3762,13
5076,1887,13
1934,3762,13
885,7512,13
7386,4137,13
1340,5637,13
5060,2637,13
6786,3387,13
7861,4137,13
2775,1887,13
3745,9387,13
5057,8262,13
4203,7137,13
698,1887,13
3744,5262,13
3241,4512,13
6795,4512,13
2768,4512,13
8193,2262,13
3270,3012,13
270,1887,13
1963,1887,13
2367,3387,13
1068,1887,13
501,2637,13
5108,3012,13
6790,4137,13
1055,1887,13
1950,1887,13
8195,5637,13
4100,4137,13
6791,3762,13
3754,6762,13
2763,3387,13
1322,2262,13
2066,2637,13
5155,7137,13
6608,4512,13
826,2637,13
2659,6012,13
1147,3012,13
821,2637,13
5794,1887,13
6364,4512,13
7752,1887,13
820,6387,13
2299,4137,13
815,4137,13
5169,6012,13
3816,2262,13
812,1887,13
7183,4512,13
6591,5637,13
5283,3387,13
3378,2637,13
5281,2262,13
6359,2637,13
1164,2637,13
8213,7512,13
3404,5262,13
231,8637,13
7316,1887,13
5762,8262,13
3859,3012,13
5350,12387,13
2261,3012,13
8075,6387,13
6298,5262,13
2256,4887,13
6603,5637,13
3448,8262,13
5754,3012,13
2642,2262,13
3420,3762,13
5336,3762,13
5750,2262,13
3894,6387,13
6595,5637,13
2291,1887,13
7315,6762,13
828,4887,13
7747,6387,13
2164,3012,13
3953,4887,13
5212,4512,13
3326,2262,13
2061,3387,13
4038,4137,13
4039,5637,13
2056,1887,13
2053,1887,13
2047,2637,13
4055,4887,13
3481,2262,13
2353,3012,13
1248,3762,13
4063,2637,13
5879,2262,13
5190,3387,13
1263,1887,13
4072,4887,13
2000,2262,13
1994,3387,13
1084,3762,13
772,4887,13
5854,2262,13
1092,7887,13
448,1887,13
8207,3762,13
2690,2637,13
1186,2262,13
7184,10137,13
6906,7137,13
6355,1887,13
2701,1887,13
5410,7512,13
2127,2637,13
1200,2262,13
3349,3012,13
1206,5262,13
5844,1887,13
2098,4887,13
3478,6387,13
2716,7137,13
2079,1887,13
3332,1887,13
2067,1887,13
5051,3012,13
5024,2262,13
4214,3387,13
4770,3387,13
6107,3387,13
4483,3762,13
4804,4137,13
2870,2637,13
2546,7887,13
1716,6762,13
4491,4137,13
2873,8637,13
63,1887,13
1713,4887,13
4799,5262,13
1558,2637,13
7559,4512,13
4792,2637,13
525,11262,13
415,1887,13
5543,2262,13
2886,1887,13
4519,2262,13
591,7137,13
6129,7887,13
3655,2262,13
6710,1887,13
1011,5637,13
6630,4512,13
4877,1887,13
3095,2262,13
4416,8262,13
4417,2637,13
8162,4137,13
5506,1887,13
4426,1887,13
4860,3762,13
3219,2637,13
348,1887,13
5530,6012,13
6092,3762,13
2551,4512,13
3559,2262,13
1022,1887,13
4829,3012,13
7563,6762,13
1543,2262,13
6880,1887,13
7902,1887,13
7074,3387,13
7071,2262,13
4409,2262,13
5548,1887,13
7046,2637,13
4581,4887,13
2485,2637,13
4706,4137,13
4700,4512,13
7931,4512,13
6225,3762,13
4594,7512,13
2928,4137,13
6638,3012,13
7480,2637,13
7039,3387,13
6197,2262,13
7511,1887,13
7037,1887,13
6857,1887,13
4629,3762,13
4669,2637,13
530,2262,13
4635,1887,13
3610,3387,13
3588,3762,13
7461,3762,13
566,7512,13
3008,2637,13
589,2637,13
1682,3762,13
3637,5637,13
6152,3387,13
6153,3012,13
1680,3012,13
2522,5637,13
6745,4887,13
3579,4887,13
4744,1887,13
982,3762,13
3630,5637,13
7228,9012,13
569,1887,13
7534,6012,13
3001,3387,13
7924,5637,13
4736,2262,13
6176,3012,13
4723,5637,13
3097,2637,13
5513,2262,13
5495,2262,13
4945,2262,13
2576,6762,13
2388,2262,13
3720,1887,13
5469,2637,13
6749,2637,13
315,2637,13
671,6387,13
7659,4887,13
7656,6012,13
4975,5262,13
7395,3762,13
6527,1887,13
5476,14262,13
663,2262,13
8270,5262,13
6694,3387,13
4309,6012,13
199,1887,13
1844,4512,13
4952,7137,13
2397,1887,13
899,3762,13
3726,3762,13
7676,5262,13
3205,3762,13
7694,4887,13
887,1887,13
4218,3012,13
5977,6762,13
4223,3762,13
3512,3387,13
5982,2262,13
3740,2637,13
1365,6012,13
8187,4512,13
6805,2262,13
5043,2637,13
3739,4887,13
2797,1887,13
5029,3387,13
3197,8262,13
5022,3012,13
3517,6762,13
7260,2637,13
3731,6387,13
4949,3387,13
8015,3012,13
4942,6012,13
1768,6012,13
4931,7137,13
7616,2637,13
6515,2262,13
6060,2262,13
1469,2262,13
1472,2637,13
7399,4137,13
1780,4512,13
4384,6012,13
8277,3387,13
4932,5637,13
6626,2637,13
3109,2262,13
3108,4512,13
3107,4137,13
6505,1887,13
1499,4512,13
5488,5637,13
1030,2262,13
1029,3012,13
175,3387,13
1120,1887,13
6699,3762,13
6053,2262,13
1799,5262,13
6518,2262,13
5648,1887,13
6051,1887,13
6520,5637,13
3646,2262,12
5419,1887,12
5477,2262,12
5564,2262,12
5519,5262,12
1073,6762,12
6363,6012,12
5570,2637,12
993,1887,12
2422,1887,12
8221,2262,12
1027,7137,12
5499,3012,12
3648,8637,12
1119,2637,12
5542,2637,12
2399,4137,12
3607,6012,12
970,2262,12
6914,2262,12
1090,2637,12
2280,3387,12
7250,1887,12
3715,2637,12
7235,4512,12
3828,4887,12
3658,2637,12
3634,3762,12
5473,4887,12
6341,3387,12
2360,2262,12
2325,2262,12
5540,2262,12
488,3012,12
7269,8637,12
7267,12012,12
6613,2262,12
489,4887,12
5547,3012,12
7266,4512,12
2354,2637,12
1033,3012,12
5411,1887,12
5402,6387,12
5363,8637,12
229,4512,12
1767,3012,12
4883,4512,12
4402,3762,12
1500,1887,12
332,2637,12
4406,2262,12
4871,1887,12
4870,3762,12
4867,2637,12
1511,2637,12
1517,1887,12
4442,2262,12
7422,1887,12
1748,1887,12
355,2262,12
6428,1887,12
4469,2262,12
7401,5637,12
7614,2637,12
1795,9387,12
4969,4512,12
5008,4512,12
5007,2262,12
1405,2262,12
1407,7512,12
4990,1887,12
6413,3762,12
6808,13512,12
4967,4887,12
4933,5262,12
4958,4137,12
7639,1887,12
6522,2262,12
1453,4512,12
7633,7512,12
6519,9012,12
4345,6012,12
4817,1887,12
1736,3012,12
1730,4512,12
6847,3387,12
4571,7137,12
4722,1887,12
6864,1887,12
4712,5262,12
4690,5637,12
4603,4512,12
1641,2637,12
1636,9762,12
4734,1887,12
4618,6012,12
6856,3012,12
6854,1887,12
1622,2262,12
7501,1887,12
374,4137,12
4654,8637,12
4730,1887,12
7455,1887,12
1724,2262,12
6837,1887,12
4809,3387,12
8156,2262,12
1714,2637,12
6431,11637,12
4788,3387,12
7443,3387,12
1701,8262,12
1577,2637,12
6842,3762,12
7449,6387,12
8290,6012,12
1679,6387,12
1674,2637,12
1595,1887,12
364,2637,12
8123,1887,12
5009,1887,12
309,4512,12
5013,7887,12
3968,2637,12
1159,2637,12
6374,4512,12
1165,3762,12
1172,9012,12
7742,1887,12
1177,2262,12
3966,2262,12
2148,6387,12
2177,1887,12
3977,1887,12
5244,1887,12
2105,2637,12
2101,3012,12
5228,1887,12
4015,7137,12
1241,2262,12
2176,7137,12
2178,1887,12
5195,3762,12
8215,7512,12
2272,5637,12
3871,2262,12
5345,3387,12
5344,10137,12
2234,1887,12
5338,1887,12
3883,3387,12
2219,2637,12
1150,8262,12
5329,3012,12
2204,2637,12
5307,3387,12
7321,2262,12
6592,7887,12
1149,1887,12
7751,4512,12
1244,1887,12
1993,3387,12
4260,3762,12
1362,7512,12
1327,2262,12
8289,1887,12
5071,4887,12
5059,3387,12
1353,4887,12
1914,4137,12
1361,5637,12
1911,4887,12
1323,9762,12
4226,9012,12
1377,3012,12
1386,2637,12
1388,2262,12
1389,6387,12
6544,2262,12
4257,4137,12
1325,1887,12
