User ID,Friends Count,Liked Genres
7743,14,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'Metal', 'West Coast', 'Indie Pop/Folk', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
1323,12,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Old School', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
1636,12,"['Electro Pop/Electro Rock', 'Indie Rock/Rock pop', 'Romantic', 'Asian Music', 'Tropical', 'R&B', 'Grime', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock', 'Kids']"
5566,11,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Grime', 'Metal', 'West Coast', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Opera', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6483,10,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Asian Music', 'Tropical', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
4828,9,"['Classical', 'Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Old School', 'Instrumental jazz', 'Asian Music', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Dub', 'Electric Blues', 'Techno/House', 'Hard Rock']"
2908,8,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
4953,8,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
5654,8,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Old School', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock', 'Dirty South']"
7444,8,"['Indie Rock/Rock pop', 'Disco', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'R&B', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Country Blues', 'Contemporary R&B', 'Hard Rock']"
7602,8,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Country Blues', 'Films/Games', 'Hard Rock']"
8036,8,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Baroque', 'Asian Music', 'Early Music', 'Film Scores', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock', 'Kids']"
5408,7,"['Folk', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
1505,6,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Contemporary Soul', 'Old School', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
6910,6,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Instrumental jazz', 'Asian Music', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Latin Music', 'Ranchera', 'Soul & Funk', 'Alternative', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Traditional Country', 'Hard Rock']"
1915,5,"['Indie Rock/Rock pop', 'Disco', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Early Music', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
5270,5,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Asian Music', 'Grime', 'Metal', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Jazz', 'Hard Rock']"
5599,5,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Dubstep', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Hard Rock']"
6031,5,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
7785,5,"['Classical', 'Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Instrumental jazz', 'Asian Music', 'Grime', 'Indie Pop/Folk', 'Sports', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
3233,3,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Old School', 'Baroque', 'Asian Music', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
4159,3,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
4703,3,"['Folk', 'Indie Rock/Rock pop', 'Contemporary Soul', 'Old School', 'Asian Music', 'Tropical', 'Early Music', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Techno/House', 'Films/Games', 'Hard Rock', 'Dirty South']"
3742,2,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock', 'Kids']"
5407,2,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Baroque', 'Instrumental jazz', 'Asian Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'Sports', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Opera', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
5726,2,"['Electro Pop/Electro Rock', 'Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Early Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Classical Period', 'Oldschool R&B', 'Soul & Funk', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
7140,2,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Early Music', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
4352,42,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Dance', 'R&B', 'Acoustic Blues', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'East Coast', 'Contemporary R&B', 'Films/Games', 'Hard Rock', 'Kids']"
904,41,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
3660,34,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Early Music', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
5139,32,"['Jazz Hip Hop', 'Electro Pop/Electro Rock', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
430,31,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Old School', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Hard Rock']"
133,30,"['Indie Rock/Rock pop', 'Romantic', 'Old School', 'Baroque', 'Urban Cowboy', 'Asian Music', 'R&B', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Delta Blues', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Hard Rock']"
940,24,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Asian Music', 'R&B', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
1408,24,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
732,22,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Disco', 'Romantic', 'Asian Music', 'Tropical', 'R&B', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
5551,22,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
7440,22,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Early Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'International Pop', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6743,20,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Vocal jazz', 'Ranchera', 'Oldschool R&B', 'Kids & Family', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
27,18,"['Folk', 'Jazz Hip Hop', 'Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
2575,14,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Baroque', 'Asian Music', 'Film Scores', 'Grime', 'Sports', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
4256,14,"['Indie Rock/Rock pop', 'Romantic', 'Old School', 'Asian Music', 'Grime', 'Sports', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Hard Rock']"
5912,14,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Early Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Dirty South']"
3745,13,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Indie Pop/Folk', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Hard Rock']"
1795,12,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Film Scores', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3131,12,"['Indie Rock/Rock pop', 'Comedy', 'Contemporary Soul', 'Baroque', 'Urban Cowboy', 'Asian Music', 'Tropical', 'R&B', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
3556,12,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Early Music', 'R&B', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
1450,11,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Trance', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
7137,11,"['Electro Pop/Electro Rock', 'Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Asian Music', 'Early Music', 'Grime', 'Metal', 'Indie Pop/Folk', 'International Pop', 'Brazilian Music', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Techno/House', 'Films/Games', 'Hard Rock']"
7400,11,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
3321,10,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Sports', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
4597,10,"['Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Contemporary R&B', 'Films/Games', 'Hard Rock', 'Kids']"
4627,10,"['Indie Rock/Rock pop', 'Comedy', 'Romantic', 'Contemporary Soul', 'Old School', 'Instrumental jazz', 'Asian Music', 'Tropical', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
33,9,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Disco', 'Romantic', 'Urban Cowboy', 'Asian Music', 'Film Scores', 'Grime', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Hard Rock']"
3805,9,"['Indie Rock/Rock pop', 'Comedy', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Film Scores', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock', 'Kids']"
4584,9,"['Indie Rock/Rock pop', 'Comedy', 'Soundtracks', 'Contemporary Soul', 'Instrumental jazz', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Techno/House', 'Films/Games', 'Hard Rock']"
5663,9,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Comedy', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Grime', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock', 'Dirty South']"
6956,8,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Early Music', 'Grime', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
7054,8,"['Indie Rock/Rock pop', 'Romantic', 'Baroque', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Hard Rock', 'Kids']"
7655,8,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Baroque', 'Instrumental jazz', 'R&B', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Classical Period', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Techno/House', 'Films/Games', 'Hard Rock', 'Kids']"
1442,7,"['Folk', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Grime', 'Metal', 'Brazilian Music', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Techno/House', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
2008,7,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Instrumental jazz', 'Asian Music', 'Tropical', 'Film Scores', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Indian Music', 'Dubstep', 'Latin Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
2917,7,"['Jazz Hip Hop', 'Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Tropical', 'Film Scores', 'Grime', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
3218,7,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'West Coast', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Films/Games', 'Hard Rock']"
6529,7,"['Folk', 'Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Early Music', 'Grime', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Indian Music', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Films/Games', 'Hard Rock']"
7063,7,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Film Scores', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Alternative Country', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Electric Blues', 'Films/Games', 'Hard Rock']"
7240,7,"['Indie Rock/Rock pop', 'Contemporary Soul', 'Asian Music', 'Tropical', 'Early Music', 'Indie Pop/Folk', 'Brazilian Music', 'Nursery Rhymes', 'Indian Music', 'Vocal jazz', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Alternative', 'Dub', 'Electric Blues', 'Rap/Hip Hop', 'Country Blues', 'Films/Games', 'Hard Rock']"
4083,6,"['Indie Rock/Rock pop', 'Soundtracks', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'R&B', 'Pop', 'Grime', 'Metal', 'Indie Pop/Folk', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Techno/House', 'Films/Games', 'Hard Rock']"
1273,5,"['Indie Rock/Rock pop', 'Soundtracks', 'Romantic', 'Contemporary Soul', 'Baroque', 'Asian Music', 'Tropical', 'Metal', 'West Coast', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Dub', 'Rap/Hip Hop', 'Techno/House', 'Films/Games', 'Hard Rock']"
7104,5,"['Indie Rock/Rock pop', 'Romantic', 'Contemporary Soul', 'Old School', 'Baroque', 'Asian Music', 'Tropical', 'Metal', 'Brazilian Music', 'Bollywood', 'Nursery Rhymes', 'Classical Period', 'Ranchera', 'Oldschool R&B', 'Soul & Funk', 'Electro', 'Electric Blues', 'Rap/Hip Hop', 'Contemporary R&B', 'Films/Games', 'Hard Rock']"
